product_id,product_name,brand,category,subcategory,price,currency,discount_percent,discounted_price,rating,reviews_count,popularity_score,stock_status,date_added,description
P101706,Sony Headphones,Sony,Electronics,Headphones,72196,INR,69,22380.76,4.2,432,1814.4,Limited Stock,2025-10-30,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P101707,Puma Sneakers,Puma,Footwear,Sneakers,4211,INR,61,1642.29,4.6,464,2134.4,In Stock,2025-07-12,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101708,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3701,INR,17,3071.83,4.2,2592,10886.4,Out of Stock,2024-05-08,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101709,Puma Sneakers,Puma,Footwear,Sneakers,8464,INR,63,3131.68,3.5,2796,9786.0,Limited Stock,2026-02-13,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101710,Fossil Watch,Fossil,Accessories,Watch,6392,INR,38,3963.04,3.2,1651,5283.2,In Stock,2024-08-22,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101711,Fossil Watch,Fossil,Accessories,Watch,3695,INR,29,2623.45,4.6,4506,20727.6,In Stock,2024-07-27,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101712,RayBan Sunglasses,RayBan,Accessories,Sunglasses,1586,INR,10,1427.4,4.4,2892,12724.8,In Stock,2025-01-24,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101713,American Tourister Bag,American Tourister,Accessories,Travel Bag,5930,INR,57,2549.9,4.9,1643,8050.7,Out of Stock,2024-08-08,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101714,Fossil Watch,Fossil,Accessories,Watch,2158,INR,24,1640.08,4.0,4684,18736.0,Out of Stock,2025-11-07,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101715,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2464,INR,65,862.4,4.5,1690,7605.0,In Stock,2025-08-23,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101716,OnePlus 11,OnePlus,Electronics,Smartphone,53160,INR,67,17542.8,4.0,452,1808.0,In Stock,2025-01-17,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101717,Zara Shirt,Zara,Fashion,Shirt,4764,INR,21,3763.56,3.3,2937,9692.1,Limited Stock,2024-10-06,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101718,Puma Sneakers,Puma,Footwear,Sneakers,8489,INR,29,6027.19,3.5,1378,4823.0,In Stock,2024-06-21,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101719,Fossil Watch,Fossil,Accessories,Watch,2468,INR,31,1702.92,3.2,3972,12710.4,In Stock,2025-08-27,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101720,iPhone 13,Apple,Electronics,Smartphone,36333,INR,46,19619.82,3.3,1204,3973.2,In Stock,2025-11-08,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101721,Puma Sneakers,Puma,Footwear,Sneakers,5246,INR,67,1731.18,3.4,3370,11458.0,In Stock,2024-09-19,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101722,Puma Sneakers,Puma,Footwear,Sneakers,5237,INR,8,4818.04,4.6,1742,8013.2,Limited Stock,2025-04-29,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101723,Puma Sneakers,Puma,Footwear,Sneakers,9934,INR,69,3079.54,3.9,3734,14562.6,Limited Stock,2026-04-30,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101724,HP Pavilion,HP,Electronics,Laptop,28629,INR,68,9161.28,4.5,327,1471.5,Out of Stock,2025-01-12,HP HP Pavilion is a premium laptop designed for performance and comfort.
P101725,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2803,INR,54,1289.38,4.5,4170,18765.0,Out of Stock,2025-09-04,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101726,Samsung Galaxy S21,Samsung,Electronics,Smartphone,68223,INR,56,30018.12,4.6,4827,22204.2,In Stock,2026-01-01,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101727,Wildcraft Backpack,Wildcraft,Accessories,Backpack,3055,INR,66,1038.7,3.3,3729,12305.7,In Stock,2025-01-27,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101728,Boat Earbuds,Boat,Electronics,Earbuds,33904,INR,34,22376.64,3.9,3406,13283.4,Limited Stock,2025-07-09,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101729,Dell Laptop,Dell,Electronics,Laptop,28309,INR,49,14437.59,3.8,4969,18882.2,Out of Stock,2025-08-01,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101730,Reebok Shoes,Reebok,Footwear,Training Shoes,8724,INR,41,5147.16,4.0,4394,17576.0,In Stock,2025-12-09,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101731,Zara Shirt,Zara,Fashion,Shirt,3529,INR,13,3070.23,4.6,58,266.8,In Stock,2025-05-10,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101732,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2199,INR,35,1429.35,3.9,1014,3954.6,Out of Stock,2025-11-27,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101733,American Tourister Bag,American Tourister,Accessories,Travel Bag,845,INR,46,456.3,4.9,1213,5943.7,Out of Stock,2026-03-30,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101734,Levi's Jeans,Levi's,Fashion,Jeans,1548,INR,62,588.24,3.8,1062,4035.6,In Stock,2025-09-27,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101735,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4034,INR,49,2057.34,4.1,4672,19155.2,In Stock,2025-06-14,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101736,Samsung Galaxy S21,Samsung,Electronics,Smartphone,30902,INR,58,12978.84,4.8,1588,7622.4,Limited Stock,2026-03-16,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101737,Puma Sneakers,Puma,Footwear,Sneakers,3576,INR,43,2038.32,3.2,3370,10784.0,In Stock,2024-11-26,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101738,Fossil Watch,Fossil,Accessories,Watch,4689,INR,37,2954.07,4.5,3611,16249.5,Limited Stock,2025-01-03,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101739,Puma Sneakers,Puma,Footwear,Sneakers,6661,INR,67,2198.13,4.3,2355,10126.5,Out of Stock,2026-04-22,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101740,Nike T-shirt,Nike,Fashion,T-shirt,837,INR,28,602.64,4.7,3256,15303.2,Out of Stock,2024-12-21,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101741,Nike Air Max,Nike,Footwear,Sneakers,5426,INR,42,3147.08,4.9,3733,18291.7,In Stock,2025-07-23,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101742,iPhone 13,Apple,Electronics,Smartphone,52800,INR,55,23760.0,4.6,2211,10170.6,Limited Stock,2024-05-27,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101743,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6996,INR,37,4407.48,3.4,2559,8700.6,Out of Stock,2025-05-26,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101744,Samsung Galaxy S21,Samsung,Electronics,Smartphone,27718,INR,55,12473.1,4.0,3044,12176.0,Out of Stock,2026-02-18,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P101745,Adidas Hoodie,Adidas,Fashion,Hoodie,2217,INR,28,1596.24,4.7,589,2768.3,Out of Stock,2025-09-21,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P101746,Wildcraft Backpack,Wildcraft,Accessories,Backpack,353,INR,46,190.62,4.9,1275,6247.5,Out of Stock,2024-12-21,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101747,iPhone 13,Apple,Electronics,Smartphone,29584,INR,64,10650.24,3.7,2631,9734.7,Limited Stock,2025-04-18,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P101748,Boat Earbuds,Boat,Electronics,Earbuds,19284,INR,44,10799.04,4.1,693,2841.3,Out of Stock,2024-11-30,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P101749,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6424,INR,26,4753.76,3.7,4012,14844.4,Limited Stock,2025-02-25,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101750,Nike Air Max,Nike,Footwear,Sneakers,1370,INR,19,1109.7,4.2,1061,4456.2,Limited Stock,2026-01-25,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101751,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6180,INR,27,4511.4,4.3,1634,7026.2,Out of Stock,2026-03-24,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101752,Levi's Jeans,Levi's,Fashion,Jeans,4652,INR,9,4233.32,3.7,4254,15739.8,In Stock,2025-09-16,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101753,Nike Air Max,Nike,Footwear,Sneakers,5938,INR,22,4631.64,3.5,4086,14301.0,In Stock,2024-11-16,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101754,Puma Sneakers,Puma,Footwear,Sneakers,7763,INR,59,3182.83,5.0,321,1605.0,Out of Stock,2025-12-10,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101755,Puma Jacket,Puma,Fashion,Jacket,4459,INR,29,3165.89,3.8,2846,10814.8,In Stock,2025-07-18,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101756,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4959,INR,21,3917.61,4.3,3370,14491.0,Limited Stock,2025-01-03,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101757,Puma Sneakers,Puma,Footwear,Sneakers,6622,INR,63,2450.14,4.0,2265,9060.0,In Stock,2024-07-26,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101758,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4707,INR,50,2353.5,4.2,803,3372.6,Out of Stock,2026-04-23,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101759,Zara Shirt,Zara,Fashion,Shirt,3321,INR,53,1560.87,3.2,4382,14022.4,Out of Stock,2025-02-23,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101760,Zara Shirt,Zara,Fashion,Shirt,1085,INR,65,379.75,3.9,4887,19059.3,Out of Stock,2024-09-02,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101761,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2021,INR,45,1111.55,4.8,4350,20880.0,Limited Stock,2025-08-28,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101762,Dell Laptop,Dell,Electronics,Laptop,25021,INR,30,17514.7,4.5,257,1156.5,Limited Stock,2024-09-19,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101763,American Tourister Bag,American Tourister,Accessories,Travel Bag,2220,INR,47,1176.6,4.6,4053,18643.8,In Stock,2026-01-23,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101764,Nike Air Max,Nike,Footwear,Sneakers,9685,INR,23,7457.45,4.2,4110,17262.0,Limited Stock,2024-05-23,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101765,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4973,INR,43,2834.61,3.7,2482,9183.4,Out of Stock,2024-06-20,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101766,Reebok Shoes,Reebok,Footwear,Training Shoes,2388,INR,5,2268.6,3.7,1479,5472.3,Out of Stock,2025-03-16,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101767,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2419,INR,28,1741.68,5.0,1427,7135.0,In Stock,2025-08-02,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101768,American Tourister Bag,American Tourister,Accessories,Travel Bag,2977,INR,70,893.1,3.6,3337,12013.2,Out of Stock,2024-12-24,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P101769,Nike Air Max,Nike,Footwear,Sneakers,4003,INR,21,3162.37,4.0,2116,8464.0,In Stock,2024-09-30,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101770,Adidas Ultraboost,Adidas,Footwear,Running Shoes,6681,INR,56,2939.64,4.2,3817,16031.4,In Stock,2026-04-01,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101771,Adidas Ultraboost,Adidas,Footwear,Running Shoes,8551,INR,29,6071.21,3.9,1483,5783.7,Out of Stock,2025-07-09,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101772,Levi's Jeans,Levi's,Fashion,Jeans,912,INR,10,820.8,4.4,3254,14317.6,Limited Stock,2025-03-24,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101773,Nike Air Max,Nike,Footwear,Sneakers,6950,INR,42,4031.0,4.8,4265,20472.0,In Stock,2024-08-31,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P101774,H&M Sweatshirt,H&M,Fashion,Sweatshirt,951,INR,66,323.34,4.5,95,427.5,Limited Stock,2026-04-19,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101775,Fossil Watch,Fossil,Accessories,Watch,2580,INR,56,1135.2,4.4,1066,4690.4,In Stock,2024-10-25,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101776,RayBan Sunglasses,RayBan,Accessories,Sunglasses,3230,INR,42,1873.4,3.5,1358,4753.0,Out of Stock,2025-11-16,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101777,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9278,INR,47,4917.34,4.2,4533,19038.6,Out of Stock,2025-07-24,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101778,Fossil Watch,Fossil,Accessories,Watch,4556,INR,60,1822.4,3.8,2158,8200.4,Limited Stock,2026-03-29,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P101779,Puma Sneakers,Puma,Footwear,Sneakers,4804,INR,57,2065.72,4.0,1042,4168.0,Limited Stock,2025-09-17,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P101780,Puma Jacket,Puma,Fashion,Jacket,1906,INR,5,1810.7,3.4,325,1105.0,Limited Stock,2025-10-20,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P101781,H&M Sweatshirt,H&M,Fashion,Sweatshirt,2877,INR,13,2502.99,4.1,1881,7712.1,Limited Stock,2024-09-13,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101782,OnePlus 11,OnePlus,Electronics,Smartphone,27734,INR,33,18581.78,4.4,264,1161.6,Out of Stock,2025-09-01,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P101783,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6920,INR,59,2837.2,3.9,1557,6072.3,Out of Stock,2025-11-30,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101784,Wildcraft Backpack,Wildcraft,Accessories,Backpack,2560,INR,36,1638.4,3.2,2241,7171.2,Out of Stock,2026-04-10,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101785,Levi's Jeans,Levi's,Fashion,Jeans,3698,INR,41,2181.82,4.8,3149,15115.2,In Stock,2024-10-31,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101786,Reebok Shoes,Reebok,Footwear,Training Shoes,9987,INR,30,6990.9,4.0,1059,4236.0,Limited Stock,2024-12-02,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P101787,Zara Shirt,Zara,Fashion,Shirt,2494,INR,62,947.72,4.4,4819,21203.6,Limited Stock,2024-07-02,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101788,Wildcraft Backpack,Wildcraft,Accessories,Backpack,5832,INR,14,5015.52,4.7,4203,19754.1,Limited Stock,2025-06-21,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P101789,Adidas Ultraboost,Adidas,Footwear,Running Shoes,3266,INR,8,3004.72,4.3,1309,5628.7,Out of Stock,2024-12-30,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P101790,Zara Shirt,Zara,Fashion,Shirt,3780,INR,39,2305.8,4.8,4052,19449.6,Out of Stock,2024-09-16,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P101791,Levi's Jeans,Levi's,Fashion,Jeans,2778,INR,27,2027.94,4.3,3957,17015.1,In Stock,2024-09-19,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P101792,H&M Sweatshirt,H&M,Fashion,Sweatshirt,4370,INR,51,2141.3,3.7,1911,7070.7,Out of Stock,2024-12-06,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P101793,RayBan Sunglasses,RayBan,Accessories,Sunglasses,447,INR,41,263.73,3.5,4175,14612.5,Limited Stock,2024-09-21,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101794,RayBan Sunglasses,RayBan,Accessories,Sunglasses,2472,INR,61,964.08,3.8,971,3689.8,Limited Stock,2025-03-29,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P101795,Nike T-shirt,Nike,Fashion,T-shirt,2836,INR,48,1474.72,3.4,608,2067.2,In Stock,2024-07-19,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P101796,Dell Laptop,Dell,Electronics,Laptop,62491,INR,58,26246.22,4.0,2067,8268.0,Out of Stock,2024-12-03,Dell Dell Laptop is a premium laptop designed for performance and comfort.
P101797,American Tourister Bag,American Tourister,Accessories,Travel Bag,4887,INR,61,1905.93,4.8,79,379.2,In Stock,2025-11-09,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
